uid,name,type,city,country,address,lat,lng,phone,website,price,hours,bio,source_url
1603780,Lahnyai Nusara,Restaurant,Bangkok,Thailand,"31 Suan Phlu 2 Alley, Mahamek, Sathon, Bangkok, 10120",13.7222034,100.5384119,+66 62 242 5966,https://www.instagram.com/lahnyaibkk/?hl=en,Tasting menu from $98,Dinner: Thu – Tue,To step through the wide double doors of Bangkok’s Baan Turtle building is to step onto chef Thitid ‘Ton’ Tassanakajohn’s home turf. Having made his name in fin,https://www.the50.com/discovery/Establishments/Thailand/Bangkok/Lahnyai-Nusara.html
1607472,Ossiano,Restaurant,Dubai,United Arab Emirates,"Atlantis The Palm, Crescent Rd , The Palm Jumeirah, Dubai,",25.131250840539227,55.11538471538008,+971 44260 770,https://www.atlantis.com/dubai/dining/ossiano,Tasting menu from $315,Dinner: Mon – Sun,"Love it or hate it, Atlantis The Palm is a Dubai icon. Aside from designer malls and a waterpark, this sprawling resort also features its own vast aquarium and",https://www.the50.com/discovery/Establishments/United-Arab-Emirates/Dubai/Ossiano.html
1624381,Niño Gordo,Restaurant,Buenos Aires,Argentina,"Thames 1810, Palermo Soho, Buenos Aires, C1414DDL",-34.586253164439164,-58.42908391971906,+54 9 11 6585-1988,https://xn--niogordo-e3a.com.ar/,Average price per person $52,"Lunch: Sat – Sun, Dinner: Mon – Sun",The restaurant located in the trendy BA neighbourhood of Palermo Soho is inspired by Pedro Peña and German Sitz’s trips across Asia. In a love letter to the con,https://www.the50.com/discovery/Establishments/Argentina/Buenos-Aires/Niño-Gordo.html
1640434,Cala del Tanit,Restaurant,São Paulo,Brazil,"Rua Pais de Araújo, 147, Itaim Bibi, São Paulo, 4531",-23.583326878784693,-46.6841472246692,55 11 3167 7139,https://www.instagram.com/caladeltanit/?hl=en,,Lunch: Tues – Sun Dinner: Tues – Sat,"Found in São Paulo, Cala del Tanit is a Mediterranean restaurant with a razor-sharp focus on fresh, light fare with a refined edge. The dining room, filled with",https://www.the50.com/discovery/Establishments/Brazil/São-Paulo/Cala-del-Tanit.html
1687311,Penny,Restaurant,New York,US,"90 E 10th St 1st Floor, Manhattan, New York, New York, 10003",40.73085789999999,-73.9896832,,http://penny-nyc.com/,Average price per person $79,Dinner: Mon – Sun,,https://www.the50.com/discovery/Establishments/Australia/Sydney/Penny.html
1689856,Somni,Restaurant,Los Angeles,US,"9045 Nemo St, West Hollywood, Los Angeles, California, 90069",34.08254047314555,-118.39097492442738,,https://www.somnirestaurant.com/,Tasting menu from $495,Dinner: Weds – Sun,"The culinary world is always in flux, as chef Aitor Zabala discovered when he was forced to close his Beverly Hills restaurant Somni in 2020 due to the pressure",https://www.the50.com/discovery/Establishments/US/Los-Angeles/Somni.html
1689858,Ssal,Restaurant,San Francisco,US,"2226 Polk St, San Francisco, California, 94109",37.79706147403035,-122.42845014719576,1 415 814 2704,https://ssalsf.com/,Tasting menu from $270,Dinner: Weds – Sun,"While the preparation may come from chef Junsoo Bae’s roots in Korea and his French training at the Culinary Institute of America, the real star of the show in",https://www.the50.com/discovery/Establishments/US/San-Francisco/Ssal.html
1554872,Ilili,Restaurant,New York,US,"236 5th Avenue, Flatiron District, New York, NY 10001",40.744359043573475,-73.98992068530653,+1 212 683 2929,https://www.ililirestaurants.com/location/ilili-nyc/,Average price per person $67,Brunch: Sat – Sun Lunch: Mon – Fri Dinner: Mon – Sun,"Meaning ‘tell me’ in colloquial Lebanese, upmarket Ilili is all about sharing plates and breaking freshly baked pita to get the conversation flowing. Hot and co",https://www.the50.com/discovery/Establishments/US/New-York/Ilili.html
1555026,L'Ambroisie,Restaurant,Paris,France,"9 Place des Vosges, St Gervais, Paris, 75004 Paris",48.8553396,2.3643541000000003,+33 1 42 78 51 45,https://www.ambroisie-paris.com/,Average price per person $404,Lunch: Wed – Sat Dinner: Tues – Sat,"A love letter to classical French dining, there are no tasting menus or wine flights at L’Ambroisie, only proper portions in three proper courses. Chef-owner Be",https://www.the50.com/discovery/Establishments/France/Paris/LAmbroisie.html
1555100,Elystan Street,Restaurant,London,UK,"43 Elystan Street, Chelsea, London, SW3 3NT",51.491566,-0.1677053,44 20 7628 5005,https://www.elystanstreet.com/,Average price per person $100,Lunch: Mon - Sun Dinner: Mon – Sat,"With its polished concrete tables and smart neutral palette, Elystan Street’s interiors are elegant yet simple. This philosophy is reflected in Phil Howard’s à",https://www.the50.com/discovery/Establishments/UK/London/Elystan-Street.html
1603781,Lerdtip Wanghin,Restaurant,Bangkok,Thailand,"2/152 Lad Prao Wanghin Rd, Lat Phrao, Bangkok, 10230",13.827616000000006,100.5918523,+66 80 345 9576,https://www.instagram.com/lerdtip/,Average price per person $50,"Dinner: Mon – Sun, Annual closing: Songkran",The canteen-style restaurant of previous Iron Chef Thailand winner Gigg Kamol saw the spotlight turned on it when Lerdtip Wanghin entered Asia’s 50 Best Restaur,https://www.the50.com/discovery/Establishments/Thailand/Bangkok/Lerdtip-Wanghin.html
1607476,Rōhen at The Arts Club,Restaurant,Dubai,United Arab Emirates,"The Arts Club, ICD Brookfield Place, DIFC, Dubai,",25.21192188577307,55.27623802935326,971 4 350 6506,https://www.theartsclub.ae/food-drink/rohen/,Average price per person $90,Lunch and dinner: Mon – Sun,"What do novelist Charles Dickens, musician Franz Liszt and artist Auguste Rodin have in common? They were all members of The Arts Club, which was founded in Lon",https://www.the50.com/discovery/Establishments/United-Arab-Emirates/Dubai/rohen-dubai.html
1640401,Mengano,Restaurant,Buenos Aires,Argentina,"Cabrera 5172, Palermo, Buenos Aires, C1414BGT",-34.58900075661075,-58.436455687330266,54 11 47710560,https://linktr.ee/mengano.ba,Average price per person $60,Dinner: Tue–Sat,"Endearing touches bring magic to Mengano before you’ve even taken your first mouthful: the fact you need to ring a doorbell to gain access to the restaurant, fo",https://www.the50.com/discovery/Establishments/Argentina/Buenos-Aires/Mengano.html
1640445,Cora,Restaurant,São Paulo,Brazil,"R. Amaral Gurgel, 344 - 6º andar, Vila Buarque, São Paulo, 01221-000",-23.544858561076474,-46.6505735591764,55 11 3231-4561,https://www.instagram.com/cora.sp/?hl=en,Average price per person $52,Lunch: Fri – Sun Dinner: Tues – Sat,Argentinian chef Pablo Inca plates up market-fresh ingredients at this buzzy rooftop restaurant in downtown São Paulo. Located on a sunny terrace on the sixth f,https://www.the50.com/discovery/Establishments/Brazil/São-Paulo/Cora.html
1689741,Bathers' Pavilion,Restaurant,Sydney,Australia,"4 The Esplanade, Balmoral Beach, Mosman, Sydney, NSW 2088",-33.82245311666061,151.24838637613914,61 2 9969 5050,https://www.batherspavilion.com.au,Average price per person $90,"Lunch: Weds – Sun, Dinner: Weds – Sat","In the early 20th century, Australian beach culture imploded and swimming clubs popped up along Sydney’s shoreline. One was the Bathers’ Pavilion at Balmoral be",https://www.the50.com/discovery/Establishments/Australia/Sydney/Bathers-Pavilion.html
1554873,Indian Accent,Restaurant,New York,US,"123 West 56th Street, Midtown Manhattan, New York, NY 10019",40.76428804235332,-73.98103908530578,+1 212 842 8070,https://indianaccent.com/newyork/index.php,Average price per person $88,Brunch: Sat – Sun Lunch: Tues – Fri Dinner: Mon – Sun,Celebrity chef Manish Mehrotra’s original Indian Accent in New Delhi is a regular in Asia’s 50 Best list and its outposts in New York and London are just as sup,https://www.the50.com/discovery/Establishments/US/New-York/Indian-Accent.html
1555027,Le Cinq at Four Seasons Hotel George V,Restaurant,Paris,France,"31 Avenue George V, 8th arrondissement, Paris, 75008 Paris",48.8687943,2.3002057,+33 1 49 52 71 54,https://www.fourseasons.com/paris/dining/restaurants/le_cinq/,Average price per person $610,Lunch and dinner: Mon – Sun,Dine at Le Cinq and you’ll feel like you’re dining at the French court. The grand rococo decor with gilt mouldings and plush carpets throughout is designed to k,https://www.the50.com/discovery/Establishments/France/Paris/Le-Cinq-at-Four-Seasons-Hotel-George-V.html
1555063,Jaan by Kirk Westaway,Restaurant,Singapore,Singapore,"2 Stamford Road, Level 70 Swissôtel , Downtown Core, Singapore, 178882",1.2933597,103.8531036,+65 6874 1488,https://www.jaan.sg/,Tasting menu from $148,Lunch and dinner: Tues – Sat,"Perched on the 70th floor of the Swissôtel, Jaan – a regular in Asia’s 50 Best – boasts one of the most spectacular views of Singapore. It had always been a Fre",https://www.the50.com/discovery/Establishments/Singapore/Singapore/Jaan-by-Kirk-Westaway.html
1555101,The Araki,Restaurant,London,UK,"12 New Burlington Street, Mayfair, London, W1S 3BH",51.5115974,-0.140628,44 20 7287 2481,https://the-araki.co.uk/,Tasting menu from $420,Dinner: Tues – Sat,Obsessive attention to detail has earned sushi master Mitsuhiro Araki three Michelin stars at this exclusive nine-seater restaurant in Mayfair. There are just t,https://www.the50.com/discovery/Establishments/UK/London/The-Araki.html
1555497,Ta Vie,Restaurant,Hong Kong,China,"21 Stanley Street, Central, Hong Kong,",22.282794049162845,114.15320031416985,+852 2668 6488,http://tavie.com.hk/,Tasting menu from $265,Lunch and dinner: Mon – Sat,"Located inside the boutique Pottinger Hotel, Ta Vie translates to ‘your life’ in French and ‘journey’ in Japanese. In line with this, the tasting menu juxtapose",https://www.the50.com/discovery/Establishments/China/Hong-Kong/Ta-Vie.html
1603782,Ms. Maria & Mr. Singh,Restaurant,Bangkok,Thailand,"2nd Floor of Gaggan Anand Restaurant, 68 Sukhumvit 31, Sukhumvit Road, Klongton-Neu, Watthana, Bangkok, 10110",13.72654386106234,100.58721199227331,+66 91 698 6688,https://www.instagram.com/mariaandsingh/?hl=en,Average price per person $35,"Dinner: Wed – Sun, Lunch: Sat – Sun","Sitting at the confluence of flavour, Ms. Maria & Mr. Singh opened without sing-song back in 2020. Conceived around a fictional love story of the merging of two",https://www.the50.com/discovery/Establishments/Thailand/Bangkok/Ms-Maria-and-Mr-Singh.html
1607480,SLAB,Restaurant,Dubai,United Arab Emirates,"Ground Floor, Mercato Mall, Jumeirah St, Dubai,",25.21196451940655,55.2609171213741,+971 4548 1477,https://www.instagram.com/slab.uae/?hl=en,Average price per person $40,"Breakfast, lunch and dinner: Mon – Sun",This casual eatery’s tagline is ‘food you love to eat’ and it delivers on this statement in spades. Chef Omar Rodriguez refuses to conform to a specific genre o,https://www.the50.com/discovery/Establishments/United-Arab-Emirates/Dubai/SLAB.html
1640403,Picarón,Restaurant,Buenos Aires,Argentina,"Av. Dorrego 866, Caba, Buenos Aires, C1414CKQ",-34.5910772,-58.4472101,54 1150462352,https://www.instagram.com/picaron.ba/?hl=en,Average price per person $40,Lunch and dinner: Mon – Sat,"Picarón marries the best of Buenos Aires' cultural smorgasbord with the chic, small plates bistro vibe of so many European cities. It’s buzzy and stylish – with",https://www.the50.com/discovery/Establishments/Argentina/Buenos-Aires/Picarón.html
1640449,Kuro Restaurante,Restaurant,São Paulo,Brazil,"R. Padre João Manuel, 712, Cerqueira César, São Paulo, 01411-000",-23.56365806158827,-46.6668339890784,55 11 91255 0906,https://www.instagram.com/kurorestaurante/?hl=en,Tasting menu from $77,Dinner: Mon – Sat,"When you think about restaurants that lead the way in grill-centric menu, sometimes we don’t think about why that grilling is so good. At Kuro, a 10-person-only",https://www.the50.com/discovery/Establishments/Brazil/São-Paulo/Kuro-Restaurante.html
1689832,Porcine,Restaurant,Sydney,Australia,"268 Oxford Street, Paddington, Sydney, New South Wales, 2021",-33.88501487310872,151.22507011117574,61 423 015 032,https://www.porcine.com.au/,Average price per person $75,Lunch: Fri – Sun Dinner: Thurs – Sat,"The postcode may be Paddington but everything else says Paris at this quaint neighbourhood bistro, which will make you feel like you’ve been transported to the",https://www.the50.com/discovery/Establishments/Australia/Sydney/Porcine.html
1554874,Atla,Restaurant,New York,US,"372 Lafayette Street, NoHo, New York, NY 10012",40.727172144625385,-73.99620288530717,+1 347 662 3522,https://www.eatatla.com,Average price per person $68,Lunch: Fri – Sun Dinner: Mon – Sat,"The follow-up to World’s 50 Best regular Cosme by chefs Daniela Soto-Innes and Enrique Olvera, Atla is a casual all-day diner specialising in Mexican breakfast.",https://www.the50.com/discovery/Establishments/US/New-York/Atla.html
1555192,Kiln,Restaurant,London,UK,"58 Brewer Street, Soho, London, W1F 9TL",51.5114,-0.136074,,https://www.kilnsoho.com/,Average price per person $30,Lunch and dinner: Mon – Sun,The minimalist facade of this tiny Soho restaurant belies the punch packed by the chefs beyond. Grab a no-reservations stool at the counter and soak up the thea,https://www.the50.com/discovery/Establishments/UK/London/Kiln.html
1555335,Sugalabo,Restaurant,Tokyo,Japan,"Nisso Building 1F, 1-11-10 Azabudai, Minato-ku, Tokyo, 106-0041",35.660981700000015,139.743745,81 80 4665 6432,http://sugalabo.com/,Tasting menu from $433,No set opening days,"It's a mission to sample chef Yosuke Suga's elegant Japanese/French fusion, including rice puff and Nagasaki bottarga, blue cheese and daikon feuilleté and Paci",https://www.the50.com/discovery/Establishments/Japan/Tokyo/Sugalabo.html
1603783,Wana Yook,Restaurant,Bangkok,Thailand,"5 Phaya Thai Rd, Thung Phaya Thai, Ratchathewi, Bangkok, 10400",13.7627475,100.5375817,+66 63 662 3598,https://www.instagram.com/wana.yook/?hl=en,Tasting menu from $100,Dinner: Wed – Sun,"Wana Yook is what happens when you take base-level food culture and elevate it to fine-dining status. Chalee Kader’s menu shares its DNA with Khao gaeng, the cu",https://www.the50.com/discovery/Establishments/Thailand/Bangkok/Wana-Yook.html
1607482,The Maine Land Brasserie,Restaurant,Dubai,United Arab Emirates,"Me by Melia hotel, Al A'amal St, Dubai,",25.188496586752716,55.262526329350344,971 4 577 6680,https://themainegroup.com/restaurants/the-maine-land-brasserie,Average price per person $58,Lunch and dinner: Mon – Sun,Montreal-born restaurateur Joey Ghazal is regularly listed as one of the best dressed men in the Middle East in regional magazines and it is therefore little su,https://www.the50.com/discovery/Establishments/United-Arab-Emirates/Dubai/The-Maine-Land-Brasserie.html
1640404,Piedra Pasillo,Restaurant,Buenos Aires,Argentina,"Campos Salles 2145, Buenos Aires, C1429CFC",-34.55068415458676,-58.4659655886214,,https://www.instagram.com/piedrapasillo/?hl=en,,,"Set in a renovated house in Buenos Aires’ Nuñez barrio, Piedra Pasillo Al Fondo feels more like eating in a living, abstract artwork than your average city rest",https://www.the50.com/discovery/Establishments/Argentina/Buenos-Aires/Piedra-Pasillo.html
